ID,Karma,Average,Stories,Comments,About,Created
WOPR,1,0.0,0,0,0,1243545180
WORST,20,0.0,18,2,0,1399923259
WP-Cloud,2,0.0,5,0,0,1313176935
WR3A,1,0.0,0,2,0,1425421302
WRNZ,15,0.0,0,13,0,1378769159
WROK,4,0.0,1,0,0,1322155063
WRTY,0,0.0,2,1,0,1396347283
WRUGMedia2,1,0.0,1,0,0,1358305222
WRUGRADIO,1,0.0,7,0,0,1349458642
WReckus,4,0.0,0,1,0,1307059261
WSBOBO,1,0.0,0,1,0,1291089094
WTF6969,1,0.0,0,1,0,1321051178
WTFBULLETIN,1,0.0,1,0,0,1379796857
WTFPL,1,0.0,2,2,0,1381341400
WTFmemphis,2,0.0,0,1,0,1277200024
WTFpeepul,1,0.0,0,1,0,1279675971
WTH,1,0.0,0,2,0,1416255375
WTPayne,13,0.0,2,5,0,1336419678
WTwitchell,1,0.0,36,1,0,1303925195
WWAlex,2,0.0,3,0,0,1312488694
WWGaussDo,1,0.0,0,3,0,1358364715
WWKong,76,0.0,0,40,0,1389582619
WWLink,29,0.0,0,36,0,1395901149
WWTechJobs,1,0.0,0,1,0,1405010823
WWWWH,42,0.0,1,13,0,1297622850
WWWade,-2,0.0,0,20,0,1404257253
WWZJD,0,0.0,1,3,0,1272129975
WWaldo,20,0.0,4,8,0,1337088410
WXMA,2,0.0,0,1,0,1312000550
WYSIMOLWYG,1,0.0,0,2,0,1441226176
WaReZ,1,0.0,0,1,0,1365022337
WaYdotNET,1,0.0,0,1,0,1328021542
Waatever,1,0.0,2,0,0,1437680421
Wab,-4,0.0,0,6,0,1326873509
Wabes,1,0.0,1,0,0,1393135484
Wachtendonk,1,0.0,0,1,0,1301926516
WackoBob,1,0.0,81,0,0,1345733580
Wacko_dacko,1,0.0,1,0,0,1336059810
WackyWednesday,1,0.0,1,1,0,1392039082
Wade147,1,0.0,0,1,0,1404332780
WadeBurrell,1,0.0,0,1,0,1394040640
WadeF,1647,2.86047,48,91,0,1299780675
WadeKwon,1,0.0,0,0,0,1258001070
WadeWegner,1,0.0,0,0,0,1250556475
WadeWilliams,186,0.777778,17,29,0,1261284991
Wadey2222,1,0.0,1,0,0,1372949258
Wadsworth,2,0.0,1,3,0,1301202213
Waevian,3,0.0,1,4,0,1402173049
WaffleMan,0,0.0,0,1,0,1430782266
Waffles,2,0.0,0,1,0,1273511894
WagnerVaz,-1,0.0,0,2,0,1333054755
Wagthesam,9,0.0,2,4,0,1356021762
Waiting4Chilcot,1,0.0,0,1,0,1433533227
Waiting4Hellban,1,0.0,0,2,0,1367976879
Wajeez,30,0.0,18,12,0,1284796298
WakeUpAmerica,1,0.0,1,0,0,1346435126
Walckiers,1,0.0,0,1,0,1369415724
Waldemar,1,0.0,0,1,0,1295399713
Waldman,3,0.0,1,3,0,1328619539
Waleedraza,1,0.0,1,0,0,1297530374
WalkStabWalk,3,0.0,0,1,0,1298442258
WalkerCodeRangr,65,0.0,7,10,0,1395500335
WalkerWilliams,2,0.0,0,1,0,1280803114
WalkingDead,102,2.0,1,21,0,1240128753
Walkman,3240,2.22727,168,219,0,1351530622
WalksHimself,2,0.0,2,0,0,1379443894
Walkyria,1,0.0,4,0,0,1301837173
Wall,1,0.0,0,1,0,1366838689
WallWextra,203,0.0,1,74,0,1412705320
WallaMe,1,0.0,1,0,0,1434294791
Wallaby,2,0.0,0,1,0,1409135570
WallisSpingarn,1,0.0,1,0,0,1359958562
Wallo,9,0.0,0,5,0,1243658146
Wallstreeter,4,0.0,0,1,0,1438101077
WallyAmerica,1,0.0,0,1,0,1395260683
WallyL,10,0.0,2,3,0,1414340824
WaltDaniels,2,0.0,0,2,0,1347032303
WaltFrench,1,0.0,0,4,0,1287711383
WaltPurvis,156,0.0,1,64,0,1422467940
WaltSellers,1,0.0,0,5,0,1393471186
Walter808,1,0.0,1,0,0,1360403577
WalterBright,7324,3.43182,9,2301,0,1256980397
WalterGR,1024,3.0,0,494,0,1232940882
WalterS,1,0.0,0,3,0,1355516170
WalterSear,1785,1.43182,18,987,0,1246552359
Waltika,8,0.0,24,0,0,1352635526
Wamato,1,0.0,1,0,0,1432733938
WandH,1,0.0,0,1,0,1401865740
Wanderer2,1,0.0,0,3,0,1424263348
WanderingEnder,8,0.0,0,6,0,1325246383
WanderingTime,6,0.0,1,0,0,1374633732
Wanderlust,1,0.0,0,1,0,1175969468
Wandi_wara14,1,0.0,1,0,0,1384414962
Wandy,1,0.0,1,0,0,1367047296
WantToBeAnExpat,5,0.0,1,2,0,1315085157
WantToInvest,6,0.0,1,4,0,1302820104
Wanyoike,1,0.0,1,0,0,1393186096
Wapframe,1,0.0,1,0,0,1288374539
Waquo,8,0.0,0,2,0,1284122189
WarDekar,142,3.06977,0,81,0,1257400613
WarFox,2,0.0,1,0,0,1372763275
WarPaul,-10,0.0,0,10,0,1301507470
WarTheatre,46,0.0,0,13,0,1221429857
War_Machine,1,0.0,0,1,0,1370459444
Warclimb,1,0.0,0,2,0,1390584270
WardCunningham,13,0.0,0,1,0,1313987904
WardPlunet,48,0.0,38,0,0,1326406619
Wardt,1,0.0,2,0,0,1374329265
WareSarah,20,0.0,1,2,0,1354050376
Warewolf-ESB,25,0.0,8,45,0,1415606425
Wargog,1,0.0,1,1,0,1438619576
Warhawg01,14,0.0,0,3,0,1394168188
WarheadsSE,1,0.0,0,1,0,1334953098
Warner04,1,0.0,1,0,0,1332724416
Warren_Brandeis,2,0.0,1,0,0,1321214532
WarrickF,1,0.0,1,1,0,1371743208
Warrior5,1,0.0,1,0,0,1352888988
Warry,2,0.0,0,2,0,1301705434
Wartybliggens,4,0.0,1,0,0,1343333615
Wartz,1,0.0,0,3,0,1286191335
WarwickHolder,1,0.0,1,0,0,1331165152
WasSlowbanned,-2,0.0,0,3,0,1419042913
WasabiVentures,18,0.0,23,11,0,1302631559
Washuu,86,0.0,0,20,0,1398931964
WasimBhai,66,2.05714,6,46,0,1369642590
Wassiman,2,0.0,1,0,0,1321981336
WastedTime,1,0.0,0,1,0,1278688195
Watabou,501,2.59091,7,174,0,1338443944
Watch,5,0.0,0,1,0,1219929745
WatchDog,199,2.27273,3,99,0,1348971439
Watcher,1,0.0,0,2,0,1303576744
WatchersWeb,0,0.0,1,1,0,1333426272
Watchmannen,5,0.0,0,1,0,1307537846
WaterDrinker,1,0.0,0,2,0,1349674638
WaterFountains,1,0.0,1,0,0,1320498999
WaterSponge,66,0.0,1,39,0,1375743788
Waterbar,1,0.0,1,0,0,1337684862
Watermelon,7,0.0,3,9,0,1283670926
Waterproofer,1,0.0,2,0,0,1339610200
WattUpDev,5,0.0,1,2,0,1359596241
Watts,16,0.0,0,26,0,1232635819
Waurb,2,0.0,10,0,0,1366125691
Wavesonics,1,0.0,0,1,0,1286556700
Wavey94,1,0.0,1,0,0,1379098783
Wawl,8,0.0,0,10,0,1278323727
WaxProlix,327,0.0,2,128,0,1396460289
Waxbar1,10,0.0,2,1,0,1295024832
Waxco,1,0.0,1,0,0,1352472530
WayPhi,4,0.0,5,0,0,1416251448
Wayin,1,0.0,0,2,0,1442763278
WaylonKenning,0,0.0,0,1,0,1340278264
Wayne17,1,0.0,0,2,0,1433667494
WayneClay,1,0.0,1,0,0,1322887574
WayneDB,969,1.0,1,660,0,1307115488
WayneLiew,1,0.0,1,0,0,1331710742
WayneS,64,0.0,2,40,0,1267736416
Wayne_Bienek,0,0.0,0,1,0,1306987468
WaynesWorld,-16,0.0,0,4,0,1359512406
Waynesilv,1,0.0,3,0,0,1390311367
Waypoint,1,0.0,1,0,0,1386860960
WaywardGeek,7,0.0,0,7,0,1414500911
Waywocket,87,1.0,0,60,0,1286216969
Wazowski,15,0.0,0,7,0,1326429027
Wazza,11,0.0,0,3,0,1324683146
Wazzup12,58,0.0,7,10,0,1275974272
Wcknishwhite,1,0.0,1,0,0,1338462456
We2soRae,2,0.0,0,2,0,1434213148
We4mayor,1,0.0,1,0,0,1303566773
We64,3,0.0,0,1,0,1334832036
WeAllDieByBan,0,0.0,1,3,0,1443795230
WeAreHashed,1,0.0,1,0,0,1384432170
WeAreKnights,29,0.0,0,5,0,1311907950
WeAreWizard,1,0.0,1,0,0,1424037965
WeBuild,0,0.0,3,1,0,1424675430
WeFlowin,1,0.0,0,1,0,1392696073
WeGoLook,1,0.0,0,1,0,1320243361
WeGreen,1,0.0,0,2,0,1354538193
WeMakeClick,1,0.0,1,0,0,1299696136
WeMull,1,0.0,0,1,0,1385267913
WePopp,1,0.0,1,0,0,1365093888
WeThePeople,1,0.0,0,1,0,1358200266
WeUsePayPal,1,0.0,1,0,0,1388045165
WeWin,-4,0.0,0,11,0,1316694052
WeYu,2,0.0,0,1,0,1232445538
Weald,9,0.0,2,0,0,1323714283
Weaponx2007a,20,0.0,0,7,0,1337652222
WearyCynicism,8,0.0,1,0,0,1365194100
WeaselNo7,1,0.0,0,4,0,1436878824
WeaselOne,1,0.0,0,1,0,1382030197
WebAir,1,0.0,1,0,0,1238402866
WebAppBuilder,2,0.0,1,1,0,1333712442
WebCoder,1,0.0,2,0,0,1333135985
WebCoding4Fun,1,0.0,2,0,0,1335278141
WebConsultancy,1,0.0,2,0,0,1393494458
WebCrayons,1,0.0,2,0,0,1396433447
WebDev2,42,0.0,78,1,0,1329843129
WebDevigner,3,0.0,0,1,0,1351490257
WebGate,1,0.0,5,5,0,1343993611
WebGiant,2,0.0,0,4,0,1225837056
WebInk,1,0.0,1,0,0,1327168027
WebNewsroom,1,0.0,2,0,0,1300756312
WebPickings,1,0.0,1,0,0,1396962123
WebReflection,4,0.0,0,1,0,1326759309
WebSearchingPro,1,0.0,0,1,0,1390158380
WebTom,5,0.0,0,3,0,1238605937
Web_Design,1,0.0,1,0,0,1316085721
Web_Design_Firm,1,0.0,0,1,0,1217416809
Webbber,1,0.0,0,1,0,1383121001
WebbyNinja,1,0.0,1,0,0,1405451225
Webhacker,1,0.0,0,1,0,1298778213
WebileApps,3,0.0,6,1,0,1311460427
Webnauts,1,0.0,1,0,0,1220001300
Webst3r,1,0.0,1,1,0,1330728919
Webster,12,0.0,0,4,0,1297434794
WebtestingIO,9,0.0,39,5,0,1435341814
Webvideos,1,0.0,1,0,0,1379937698
Webydo,2,0.0,6,0,0,1414581564
Weddingout,1,0.0,2,0,0,1318832050
WeddingsUtah,1,0.0,1,0,0,1340998761
Wedge,1,0.0,1,0,0,1311176148
WednesdayBass,12,0.0,1,3,0,1391685760
WeeDril,1,0.0,1,1,0,1425292106
Weeekend,9,0.0,0,1,0,1422464922
Weekday_Filler,1,0.0,1,0,0,1360618195
Weekend,3,0.0,3,0,0,1310927437
WeeklyRevs,1,0.0,2,1,0,1430134379
Wegener,1,0.0,0,1,0,1360555312
WeiShi,1,0.0,0,1,0,1292299275
WeightFan,1,0.0,4,0,0,1305187203
WeirdSemantics,2,0.0,0,2,0,1371985638
Weirriver,2,0.0,0,1,0,1281877286
Weizilla,4,0.0,0,2,0,1403537565
Weladder,2,0.0,1,0,0,1374176826
Welc,1,0.0,0,1,0,1309257514
WelcomeScreen,-8,0.0,0,1,0,1415160885
WelenScos,1,0.0,1,0,0,1336104774
WellDressed,17,0.0,11,12,0,1373034041
WellKnown,2,0.0,0,1,0,1400554803
Welllingtonboy,1,0.0,1,0,0,1320440112
Wells_Tu,1,0.0,3,3,0,1410502547
Welprofl,6,0.0,0,1,0,1443626643
Weltan,4,0.0,0,19,0,1371707511
Weltschmerz,10,0.0,1,8,0,1339594024
Wenbo_Yang,2,0.0,0,1,0,1381300865
Wend1975,1,0.0,2,0,0,1340642000
Wendy_RM,5,0.0,0,1,0,1347644659
Wendycprince,1,0.0,2,0,0,1372754729
WenomousVit,19,0.0,0,9,0,1202840197
Went2NZ4JFK,2,0.0,0,1,0,1382966426
Wentworth,1,0.0,0,1,0,1375926198
Wentz,6,0.0,0,9,0,1311800236
Werasu,1,0.0,1,1,0,1432138080
Werba,-1,0.0,0,4,0,1320414848
Wereks,1,0.0,1,0,0,1425733008
WesMagness,1,0.0,0,1,0,1402431941
Wesha,5,0.0,0,1,0,1224820438
WesleyJohnson,384,2.18182,6,231,0,1253907898
WesleyRourke,1,0.0,0,2,0,1295385222
WesleyThurner,22,0.0,27,16,0,1369058151
WeslyMichel,1,0.0,0,0,0,1257448878
Wesmax27,34,0.0,7,17,0,1204270795
WestCoastJustin,10360,0.431818,614,855,0,1273679131
WestN,2,0.0,0,2,0,1331721052
WestSeattleDan,1,0.0,0,2,0,1264489977
WestSorkin,4,0.0,0,1,0,1210172552
WestendITStore,1,0.0,0,1,0,1431525171
WesternHippie,1,0.0,1,0,0,1331901090
WesternStar,22,0.0,0,27,0,1365455499
WestgateJames,2,0.0,1,0,0,1264462785
Westhamq,1,0.0,0,1,0,1291072511
WetTowel,1,0.0,0,2,0,1384357410
WettowelReactor,165,1.63636,4,133,0,1289443248
Wevah,7,0.0,0,11,0,1250720734
Weymouth,1,0.0,0,1,0,1316115864
Wezc,23,0.0,4,26,20,1375542710
Wgl_,1,0.0,0,1,0,1382132703
WhaleBiologist,86,0.0,0,33,0,1328602414
WhaleCormbit,5,0.0,0,3,0,1350775810
WhaleFood,4,0.0,0,3,0,1331686166
WhatAboutObama,-1,0.0,0,2,0,1373345409
WhatDoIKnow,-2,0.0,0,2,0,1309982054
WhatMatt3rs,-2,0.0,0,4,0,1302341120
WhatReally,1,0.0,0,1,0,1302862311
WhatRights,8,0.0,0,1,0,1418100757
WhatTheFrack,1,0.0,0,3,0,1393296652
WhatWouldLogyDo,-9,0.0,0,2,0,1430444617
WhateverWalrus,1,0.0,0,2,0,1393033757
Whathecode,1,0.0,0,1,0,1361041053
WhatisLife,2,0.0,2,0,0,1339768979
WhatsACamelToe,1,0.0,0,6,0,1349634878
WhatsHisName,14,0.0,1,13,0,1324883674
WhatsName,79,0.0,4,8,0,1384545592
Wheat,3,0.0,0,0,0,1246480805
WheelsAtLarge,6,0.0,0,5,0,1381812966
WheelsUpper,-2,0.0,0,1,0,1325785068
Wheen,4,0.0,0,6,0,1322261932
WhenAppsFly,1,0.0,1,0,0,1398388175
WhenIAmAtWork,2,0.0,1,0,0,1294557813
WhenToGiveUP,3,0.0,1,1,0,1299617289
WhereToGo,5,0.0,1,0,0,1298876431
WhichAirline,2,0.0,1,0,0,1360846778
Whinner,3,0.0,0,1,0,1247440331
Whiplash,1,0.0,1,0,0,1425015313
Whippet,22,0.0,0,7,0,1205859758
Whiskas,1,0.0,1,0,0,1305553489
WhiskeyJack40,1,0.0,1,0,0,1381642931
WhiskeyLin,1,0.0,0,1,0,1421843737
Whisno,1,0.0,1,1,0,1435402816
Whistledrip,1,0.0,0,1,0,1377608095
WhiteDawn,25,0.0,4,10,0,1362334915
WhiteDog,1,0.0,0,1,0,1407241976
WhiteFoxx,4,0.0,1,9,0,1383256750
WhiteHalmos,8,0.0,1,1,0,1380938314
WhiteHawk,1,0.0,0,1,0,1233419308
WhiteNoiz3,25,0.0,0,9,0,1380562408
WhiteRavenPL,19,0.0,19,0,0,1378229392
WhiteShoeBoy,1,0.0,0,1,0,1326048770
WhiteSource,1,0.0,1,0,0,1387807334
WhiteStar01,1,0.0,1,0,0,1308696239
WhiteVisitation,1,0.0,1,0,0,1376404454
White_N_Nerdy,8,0.0,0,27,0,1283455254
Whiteeagle,10,0.0,0,1,0,1225594340
Whiteheart,1,0.0,1,0,0,1356890728
Whitespace,362,3.54545,27,69,0,1255828841
WhitmeyerTuffin,2,0.0,1,0,0,1332359992
WhitneyLJohnson,1,0.0,0,4,0,1285514678
WhitneyLand,664,2.11364,32,295,0,1363204392
WhizzoButter,1,0.0,1,0,0,1346426516
Whm0102,9,0.0,0,1,0,1364069124
Who828,382,0.0,22,11,0,1331888117
WhoBeI,52,0.0,0,32,0,1402120423
WhoGetsWhat,1,0.0,1,0,0,1341708157
WhoIsSatoshi,92,2.72,4,35,0,1331621614
WhoSayIn,1,0.0,0,1,0,1318938819
WhoaWaitWhat,1,0.0,1,0,0,1291330611
Whoaa512,4,0.0,1,4,0,1327601260
Whodi,26,0.0,0,7,0,1336146938
WhohReally,1,0.0,0,1,0,1328732566
Wholesale2H,1,0.0,2,0,0,1317133498
Wholly_manager,2,0.0,0,0,0,1256538100
WhooHoo,2,0.0,0,3,0,1288901905
Whtiger,2,0.0,1,0,0,1312172700
Why-Was-Banned,1,0.0,1,0,0,1331984366
Why-the-name,2,0.0,1,2,0,1355159506
Why4duck,1,0.0,0,0,0,1256658215
WhyAmIDead,1,0.0,0,1,0,1368588367
WhyDoPeople,3,0.0,0,1,0,1444987083
WhyIsThisOnHN,-18,0.0,0,0,0,1251517235
WhyMeSoBad,1,0.0,2,2,0,1425904604
WhySoCEREAL,1,0.0,0,1,0,1360290611
WhyYes,2,0.0,0,5,0,1416972607
WiTuLo,0,0.0,0,1,0,1414347537
Wibblesworth,12,0.0,1,2,0,1302388204
WibiData,2,0.0,1,0,0,1352929115
Wicher,87,2.07692,0,56,0,1266585119
Wickey,1,0.0,1,0,0,1334064874
WickieMedia,2,0.0,1,0,0,1333651904
Wickk,188,2.0,1,67,0,1303357671
WickyNilliams,628,2.61364,18,243,0,1321619710
Wicu,1,0.0,1,0,0,1412321176
Widdershin,199,2.75,4,105,0,1316313619
WideCharr,2,0.0,1,0,0,1433340118
WideIdes,1,0.0,1,0,0,1328633124
Widetraffic,1,0.0,1,1,0,1430680122
Widgery,3,0.0,0,1,0,1281014377
Widow,7,0.0,0,13,0,1371914655
Wiegel,-3,0.0,0,1,0,1316887378
Wientje,77,0.0,0,26,0,1298207324
WiertOmta,1,0.0,1,0,0,1390904072
Wiesenwegler,1,0.0,0,1,0,1334827422
Wiggio,-1,0.0,0,0,0,1235678836
WiggleYourIndex,-18,0.0,0,19,0,1410728345
Wijnand,2,0.0,0,1,0,1315855850
Wijtec,1,0.0,0,0,0,1258993667
WikiChen,118,0.0,2,2,0,1289463858
WikiWikiWang,1,0.0,1,0,0,1354067615
Wikiboris,1,0.0,0,1,0,1302485054
WilandOr1903,4,0.0,1,1,0,1444585651
Wilbur,-11,0.0,0,1,0,1310389433
Wilco,1,0.0,0,1,0,1266372412
WilcoR,1,0.0,0,1,0,1338814460
WildBox,2,0.0,0,1,0,1348410934
WildCat69,2,0.0,0,2,0,1328721160
WildGreenLeave,1,0.0,1,0,0,1442172348
WildMushroom,4,0.0,0,1,0,1359991586
WildUtah,3221,2.88636,25,919,0,1268939443
WildWildEast,-1,0.0,0,2,0,1208416106
Wildbow,1,0.0,0,1,0,1405709487
Wildfalcon,71,0.0,7,6,0,1263380373
Wildfalcon-2,1,0.0,1,0,0,1315656659
Wildfire8470,1,0.0,1,0,0,1338910206
Wildfiree,1,0.0,1,0,0,1401634832
Wildgoose,7,0.0,0,13,0,1294423334
WildlifeLog,2,0.0,2,0,0,1386159165
Wildmind,1,0.0,0,1,0,1406696297
Wilduck,734,3.11364,7,280,0,1249434664
Wildweasal,8,0.0,0,2,0,1283918901
Wilfred,43,0.0,0,31,0,1242403826
WilhelmJ,76,0.0,11,12,0,1309443736
WilkoFinn,1,0.0,0,1,0,1274302395
WillA,1,0.0,1,0,0,1381869628
WillBarron,1,0.0,9,0,0,1379919991
WillC,1,0.0,0,1,0,1265375198
WillCP,1,0.0,0,0,0,1332793409
WillCodeForIPA,1,0.0,0,1,0,1407514653
WillEngler,20,0.0,0,7,0,1411126941
WillG123,2,0.0,2,0,0,1421880973
WillHuxtable,17,0.0,3,7,16,1396018249
WillItWork,2,0.0,0,2,0,1357169720
WillJohnston,2,0.0,0,1,0,1208290097
WillKirkby,16,0.0,2,6,0,1393496977
WillNotDownvote,81,0.0,8,69,0,1420933505
WillP,19,0.0,0,7,0,1302466106
WillPao,2,0.0,0,1,0,1291515316
WillPenman,1,0.0,0,1,0,1323313808
WillPiner,6,0.0,1,4,0,1326347377
WillPostForFood,186,0.0,1,56,0,1422053008
WillPrice,1,0.0,0,1,0,1215709584
WillSniff,1,0.0,1,0,0,1352646252
WillSoprano,1,0.0,2,0,0,1410874889
WillStarring,1,0.0,3,0,0,1364922499
WillThisFly,28,0.0,5,10,0,1365691814
WillToLive,7,0.0,2,1,0,1305984171
Will_123456789,5,0.0,0,3,0,1291944499
Will_Burgo,1,0.0,1,0,0,1311181683
Will_Do,50,0.0,0,8,0,1425764658
Will_M,1,0.0,0,1,0,1378392785
Will_Price,4,0.0,1,14,0,1308243155
Will_Yieldmo,1,0.0,0,1,0,1426190130
Willemvan,1,0.0,3,0,0,1331712545
Willfire19,2,0.0,1,1,0,1377803996
William-p,1,0.0,1,0,0,1395392943
William042,1,0.0,1,0,0,1311767537
WilliamAT,9,0.0,0,7,0,1354213693
WilliamB,17,0.0,10,0,0,1364350669
WilliamC,1,0.0,0,1,0,1296553758
WilliamChanner,149,0.0,51,13,0,1290634567
WilliamEJDoane,1,0.0,0,1,0,1337025741
WilliamG92,1,0.0,1,0,0,1321807101
WilliamGeorge,1,0.0,1,0,0,1308798554
WilliamHack,1,0.0,1,1,0,1382760139
WilliamHurst,2,0.0,1,2,0,1306495659
WilliamLP,1565,4.0,0,263,0,1200767745
WilliamMayor,38,0.0,0,11,0,1330981017
WilliamNeuman,1,0.0,1,0,0,1343717419
WilliamOfUrbana,1,0.0,0,1,0,1234212569
WilliamP,5,0.0,1,0,0,1381716949
WilliamRay,1,0.0,0,1,0,1412913705
WilliamRoy,1,0.0,1,0,0,1427462983
WilliamSt,34,0.0,2,12,0,1356246670
WilliamTJ,2,0.0,1,2,0,1363300470
WilliamsSmoothy,1,0.0,1,0,0,1330526031
Willian24,1,0.0,1,0,0,1369170477
WillieBKevin,66,0.0,0,12,0,1347291688
WillieJCoots,1,0.0,2,0,0,1317044068
Willie_Dynamite,185,4.0,0,42,0,1267106309
Willinyder,1,0.0,1,0,0,1311403362
WillowTreeApps,1,0.0,2,0,0,1440727401
Willprice94,40,0.0,2,3,0,1319240729
Willson50,1,0.0,0,3,0,1424641273
Willtonka,1,0.0,1,0,0,1330190369
Willwhatley,57,2.0,0,35,0,1261747890
WillyBoy,26,0.0,3,12,0,1326133330
WillyDmz,84,0.0,1,8,0,1288378745
WillyF,1044,2.72093,6,272,0,1266890942
WillyNourson,-6,0.0,4,8,0,1409824250
Willy_Wonka,0,0.0,0,2,0,1339852029
Willy_nourson,2,0.0,0,1,0,1329758587
Willyfrog,4,0.0,0,9,0,1346400759
Wilmer,2,0.0,1,2,0,1394478932
Wilson2990,1,0.0,1,0,0,1311292360
Wilsonbrown,1,0.0,1,0,0,1318831012
Wilsondoggett,1,0.0,1,0,0,1296100990
Wilsontennis,1,0.0,99,0,0,1318150390
Wilya,2412,4.52273,2,488,0,1305547317
WimLeers,76,2.23077,2,49,0,1293995720
Wimdu,1,0.0,4,0,0,1340367407
Wimmer,1,0.0,0,0,0,1259021079
WinBerry,0,0.0,0,0,0,1256496987
WinLinKiddie,1,0.0,0,1,0,1370060722
WinObs,45,0.0,55,5,0,1353086565
Winches,1,0.0,1,0,0,1328782777
Winchester,1,0.0,5,1,0,1354008938
WindDancerMan,4,0.0,5,0,0,1377779893
WindRider011,1,0.0,0,1,0,1409507728
WindornoWind,1,0.0,1,0,0,1360026947
Window8x64,1,0.0,0,1,0,1354533177
Windowrepairs,1,0.0,2,0,0,1322024570
Windows,3,0.0,1,1,0,1226935768
Windows98,1,0.0,0,2,0,1342757354
Windowsfan1,2,0.0,7,0,0,1354050492
Windrider,1,0.0,0,1,0,1380060524
Windwaker,31,0.0,3,14,0,1372186568
WindyRoads,0,0.0,0,1,0,1295874129
WingForward,231,2.0,17,70,0,1261630746
WingTsun,1,0.0,0,1,0,1312637302
WingedTurtle,2,0.0,0,2,0,1326924336
Wingman4l7,1475,2.36364,10,675,0,1308119227
Winningest,1,0.0,0,1,0,1408125370
WinnyDaPoo,9,0.0,2,10,0,1354750681
Winsaucerer,2,0.0,0,2,0,1398596707
Winst,6,0.0,0,1,0,1378244512
WinstenWolf,1,0.0,0,1,0,1340282438
WinstonBonnheim,1,0.0,0,1,0,1404248201
WinstonOrwell,10,0.0,0,1,0,1381591232
WinstonW,8,0.0,0,2,0,1294027040
Wintamute,840,2.72727,0,232,0,1341941980
Winteflower,1,0.0,1,0,0,1421657757
WinterAyars,29,0.0,0,3,0,1249764884
Winterflow3r,4,0.0,0,5,0,1432750476
Winterhalf,1,0.0,0,1,0,1323184128
Wintermute,6,0.0,2,6,0,1175366415
Winters,26,0.0,1,0,0,1326931636
Wintoniak,0,0.0,0,2,0,1368023312
Wipe,-3,0.0,0,2,0,1303491130
WireCrisis,8,0.0,4,0,0,1414292619
WireSpeed,7,0.0,0,3,0,1330002484
WireWrap,40,0.0,0,14,0,1420331513
Wired9,1,0.0,1,0,0,1312210478
Wiremask,71,0.0,2,1,0,1431968844
WisdomPlease,2,0.0,2,0,0,1234627633
WiseAndWndrful,1,0.0,0,1,0,1325427165
WiseBanyan,1,0.0,1,0,0,1396213793
WiseDataSec,1,0.0,1,0,0,1332985190
WiseOwlChuck,1,0.0,0,2,0,1421081695
WiseWeasel,2275,2.46341,5,1156,0,1271103952
WiserBear,2,0.0,1,0,0,1325795909
Wisestep,1,0.0,1,0,0,1361950175
WishX,3,0.0,2,0,0,1297463941
Wishbeen,1,0.0,0,1,0,1383278539
WisherDaKing,1,0.0,0,1,0,1329233880
WishlistPlugins,1,0.0,1,0,0,1316694855
Wiskerz,1,0.0,0,3,0,1439669365
Wiskid,1,0.0,1,0,0,1336865885
Wisqnet,11,0.0,1,5,0,1312562225
