ID,Karma,Average,Stories,Comments,About,Created
EchoVelocity,1,0.0,0,1,0,1339000278
Echoic,1,0.0,0,1,0,1382264950
Ecio78,1437,1.47727,83,540,0,1316668955
Ecko,-1,0.0,0,7,0,1370584328
Ecko123,1,0.0,2,2,0,1379954573
Eclyps,72,0.0,3,33,0,1346412908
Eco5mo12,1,0.0,0,1,0,1373300226
EcoApprentice,1,0.0,1,0,0,1314973907
EconTalker,19,0.0,2,0,0,1417447673
Econostylish,1,0.0,2,0,0,1409049848
Ecto5,4,0.0,1,1,0,1398615230
EdBailey,1,0.0,1,1,0,1361338650
EdHirsh,1,0.0,1,0,0,1399132961
EdIsSuperior,1,0.0,0,1,0,1361391519
EdJiang,79,0.0,8,17,0,1327273847
EdLanden,1,0.0,0,1,0,1347030198
EdM,18,0.0,0,5,0,1327205054
EdSanchez,5,0.0,1,3,0,1315415735
EdSharkey,261,1.11364,0,181,0,1367817421
EdSkrillex,-3,0.0,1,3,0,1324062433
EdZachary4,1,0.0,0,1,0,1389745427
Edaname,1,0.0,0,3,0,1266078253
Edd314159,37,0.0,1,17,0,1362582079
EddSeabrook,14,0.0,0,6,0,1391510035
EddiMorteri,1,0.0,1,0,0,1312799933
EddieB,10,0.0,3,9,0,1322128792
EddieFang,1,0.0,2,0,0,1352504177
EddieHernandez,1,0.0,0,2,0,1402624329
EddieLomax,5,0.0,0,7,0,1281554373
EddieRingle,326,0.0,7,18,0,1326754752
EddieS,1,0.0,4,4,0,1412024249
EddieVeidder,1,0.0,1,0,0,1313068642
EddieW,1,0.0,0,1,0,1386716064
Eddie_Knox,0,0.0,0,1,0,1283461316
Eddiewills,1,0.0,0,1,0,1264439074
Eddk,97,0.0,18,15,0,1267968222
Eddwo,1,0.0,0,2,0,1332305029
EddyShure,1,0.0,0,1,0,1414859204
EddyTaylor,1,0.0,0,4,0,1411800732
Eddyelo,4,0.0,1,3,0,1322609480
Eddytons,1,0.0,1,0,0,1308970792
Edgar-En,2,0.0,1,0,0,1352121465
EdgarF,11,0.0,9,8,0,1292858767
EdgarVerona,120,2.95455,0,62,0,1328772432
EdgarZambrana,13,0.0,0,3,0,1308719242
Edhanzweng,1,0.0,1,0,0,1316028051
EdiBudimilic,9,0.0,3,9,0,1306829864
EdiX,1353,2.65909,24,325,0,1283450713
Edinburger,249,2.0,1,37,0,1232029589
EdisonNica,1,0.0,1,0,0,1394117717
EdisonW,36,0.0,6,11,0,1317539066
EditRuthlessly,1,0.0,0,3,0,1344577185
EdithDavidson,1,0.0,2,0,0,1335037462
Ediven,1,0.0,3,1,0,1396462392
Edman274,8,0.0,0,3,0,1343650081
Edmeral,48,0.0,1,3,0,1389622147
Edmond,541,1.95455,116,372,0,1217595979
EdmondYue,2,0.0,0,4,0,1266647158
Edmonton1,1,0.0,1,0,0,1336502979
Edmontonian,-2,0.0,1,9,0,1415960001
Edmund,1,0.0,0,2,0,1281540933
EdmundJohn,1,0.0,1,0,0,1362070562
EdoPut,1,0.0,0,2,0,1425715806
Edoc,1,0.0,0,1,0,1326827936
Edog,11,0.0,0,4,0,1253825849
Edootjuh,121,3.0,1,49,0,1324941489
EdricBuck,1,0.0,1,0,0,1331918791
Edsnowden,1,0.0,0,1,0,1396623613
EdsonGould,18,0.0,2,3,0,1278436736
EduNuts,1,0.0,2,0,0,1441108757
Eduard,814,1.59091,49,118,0,1307451766
Eduardo3rd,466,3.45455,46,81,0,1315932563
EduardoBautista,200,1.82051,6,68,0,1357889924
EduardoFonseca,14,0.0,11,2,0,1378241841
EduardoRT,3,0.0,1,8,0,1371167978
Edufonseca,1,0.0,1,0,0,1359135240
Eduis,5,0.0,0,3,0,1284147157
Edumen,1,0.0,1,0,0,1423051084
Eduonix,2,0.0,1,0,0,1427270925
Edutainment,1,0.0,1,0,0,1364278048
Edvik,105,0.0,2,20,0,1362591450
EdwCoady,16,0.0,0,5,0,1377636370
EdwardBeckett,2,0.0,0,2,0,1356044624
EdwardCoffin,283,3.54545,0,128,0,1171986898
EdwardDiego,712,2.09091,4,431,0,1380081517
EdwardDomain,1,0.0,0,1,0,1280331188
EdwardKent,4,0.0,1,0,0,1385098784
EdwardMSmith,109,2.68421,0,55,0,1288729040
EdwardQ,735,0.0,156,11,0,1314349195
EdwardSegel,3,0.0,2,1,0,1292903177
EdwardTattsyrup,13,0.0,1,9,0,1335325782
EdwardTaylor,2,0.0,0,2,0,1395322035
Edwards,0,0.0,0,1,0,1378258329
EdwigePelagia,-1,0.0,0,9,0,1385289666
EdwinJeremiah,0,0.0,0,1,0,1375622222
Edyedyedy,1,0.0,0,1,0,1208290322
Eejit,23,0.0,0,1,0,1429127896
Eek,3,0.0,2,2,0,1392205607
Eeko,184,5.9,2,37,0,1315134813
Eenvincible,1,0.0,0,1,0,1367948088
Eerie,3,0.0,1,2,0,1430575481
Effeteize,1,0.0,1,0,0,1427721584
EffyCyrus,1,0.0,8,0,0,1256268608
Efizy28,1,0.0,1,0,0,1332167074
Egaroo,1,0.0,10,1,0,1293561879
Egbert803,1,0.0,0,2,0,1272645841
EgeBamyasi,71,1.0,7,34,0,1279871322
Egero,1,0.0,1,0,0,1406880571
Egidius,5,0.0,0,3,0,1366020155
EgitimTUBE,1,0.0,0,0,0,1250799210
EgoAntGames,1,0.0,0,1,0,1323104619
EgoIncarnate,1,0.0,0,1,0,1423502110
EgoNull,2,0.0,2,0,0,1313567624
Egonbor,3,0.0,7,0,0,1332194382
Egreen962,1,0.0,1,0,0,1368650800
Egregore,282,1.43182,15,330,0,1290508602
Egusta,-1,0.0,0,1,0,1320560233
EgyTvHD,1,0.0,1,0,0,1367275877
Ehersman,29,0.0,0,8,0,1386029499
EhevuTov,4,0.0,1,2,0,1320951359
EiNDouble,1,0.0,1,0,0,1441708548
EiZei,341,3.41176,4,51,0,1297692853
Eibx,2,0.0,0,2,0,1349726518
Eid_khashan,1,0.0,1,0,0,1343629653
Eidel,1,0.0,1,0,0,1426240072
Eidetic,1,0.0,0,1,0,1402677824
Eifrem,3,0.0,4,0,0,1341564647
Eifrig,-1,0.0,2,9,0,1370166712
Eight,14,0.0,3,7,0,1278882947
Eightloop,1,0.0,0,1,0,1286492363
Eijah,1,0.0,0,1,0,1408135885
Eil,5,0.0,0,8,0,1286159072
Eilene-isoke,1,0.0,27,0,0,1315050510
Eilersmarketing,1,0.0,1,0,0,1329218066
Ein2015,63,0.0,2,20,0,1236095060
EinLama,24,0.0,0,4,0,1350374047
Einh,-16,0.0,0,2,0,1282426296
Einherji,75,2.0,1,40,0,1351521796
EinhornIsFinkle,18,0.0,1,1,0,1248396988
EinsZweiDrei,15,0.0,2,0,0,1264146949
Einstalbert,222,2.95455,0,105,0,1386286124
Einstein09,1,0.0,0,0,0,1200235344
Einstumped,2,0.0,1,1,0,1383337247
Eiriksmal,100,1.90909,1,100,0,1406319552
EisBear,-3,0.0,0,0,0,1254492775
EisMCsquared,1,0.0,0,1,0,1369082052
Eisbar,2,0.0,0,2,0,1339291130
EisenbergEffect,5,0.0,0,2,0,1422489740
Eisk45,1,0.0,0,1,0,1362833977
Eiswuxe,20,0.0,0,6,0,1326459742
Eiwatah4,92,2.78947368421053,0,45,0,1376080728
Ejc3,1,0.0,0,1,0,1317112934
EkaterinaK,1,0.0,0,1,0,1374647948
Ekendra,1,0.0,1,0,0,1313906949
Ekimneo,1,0.0,2,0,0,1317578494
Ekki_Cau,1,0.0,0,1,0,1353999407
El34,1,0.0,0,1,0,1275392177
ElAngelo,1,0.0,0,1,0,1428276110
ElAura,2,0.0,0,1,0,1271271375
ElBvH,1,0.0,0,1,0,1312207672
ElCabron,-10,0.0,0,9,0,1339797611
ElCapitanMarkla,17,0.0,0,13,0,1335193846
ElCaribe,1,0.0,3,0,0,1341510047
ElChacal,1,0.0,0,1,0,1381502362
ElChe,1,0.0,1,0,0,1430196859
ElComradio,185,1.71429,0,157,0,1384573775
ElCongelador,2,0.0,0,1,0,1354983824
ElDiablo666,101,3.68,0,41,0,1307560049
ElDju,1,0.0,0,1,0,1302513598
ElDragonRojo,14,0.0,0,11,0,1224365437
ElFadiliY,1,0.0,1,0,0,1395162785
ElGalambo,3,0.0,1,3,0,1368816518
ElGatoVolador,5,0.0,1,1,0,1355646091
ElGee35,1,0.0,0,1,0,1299314374
ElHacker,6,0.0,0,7,0,1393185084
ElJuli,1,0.0,1,0,0,1383931260
ElMono,1,0.0,0,3,0,1428616608
ElMonoBong,1,0.0,0,1,0,1410158782
ElOleg,3,0.0,0,1,0,1309713136
ElPancho,1,0.0,1,0,0,1333974005
ElReyDeLeones,1,0.0,1,0,0,1368650761
ElTimuro,2,0.0,1,1,0,1395302718
El_Mariachi,17,0.0,0,9,0,1360487556
EladaNiven,1,0.0,1,0,0,1333203996
Elaiarose,1,0.0,1,0,0,1323527406
Elaine,4,0.0,1,0,0,1292891170
ElaineEllis,1,0.0,0,1,0,1303252330
ElasticBox_,3,0.0,39,0,0,1427223332
ElasticHosts,1,0.0,0,1,0,1400509313
ElazigLee,1,0.0,14,0,0,1313822586
ElbertF,992,3.09523809523809,16,289,0,1250838719
Elcho,22,0.0,0,8,0,1241146437
Eldandan,4,0.0,0,4,0,1410298745
ElderAbuse,1,0.0,1,0,0,1370302002
EldersAbove,1,0.0,0,1,0,1404702765
Elderwand,1,0.0,0,2,0,1425467407
EldieTurner,6,0.0,1,1,0,1368201403
Eldila2,11,0.0,1,3,0,1262490229
Eleanor_Erwin,1,0.0,0,10,0,1377973144
ElectricBongo,2,0.0,0,1,0,1362956503
ElectricFeel,-15,0.0,0,27,0,1426118604
ElectricMonk79,10,0.0,0,5,0,1415627115
ElectricPenguin,2,0.0,0,3,0,1325782152
ElectricSpock,4,0.0,1,1,0,1431828147
Electro,72,0.0,2,62,0,1202862589
ElectroPrime,10,0.0,0,7,0,1339573749
ElectronCharge,29,0.0,0,50,0,1413244289
ElectronPusher,1,0.0,0,1,0,1362211816
ElectronicSleep,20,0.0,1,2,0,1404340906
Electrospaces,11,0.0,0,3,0,1405936721
Electrostar,-4,0.0,0,3,0,1295948562
Electryc,1,0.0,2,0,0,1425828121
Elef,3,0.0,1,0,0,1433484572
ElegantGiraffe,1,0.0,0,1,0,1411495889
Elegia,8,0.0,0,1,0,1383058196
Element,4,0.0,0,6,0,1238362467
Element2,12,0.0,0,3,0,1242330108
Element_,1030,2.31818,49,57,0,1269892348
Elemo,1,0.0,1,0,0,1379185248
Elen,1,0.0,7,0,0,1430213936
Elena81,1,0.0,0,1,0,1403689990
Elena_Shubik,1,0.0,1,0,0,1351605416
Elenainsightly,1,0.0,0,3,0,1435901366
Eleopteryx,140,2.83784,0,57,0,1310094886
Elepsis,1245,4.11364,8,281,0,1201637233
Elesant,30,0.0,4,6,0,1321654171
Elessar,200,0.0,1,33,0,1247595417
Elethier,1,0.0,0,1,0,1408856335
Eleutheria,117,2.5,0,100,0,1383273315
ElevenElOwl,9,0.0,0,3,0,1318955343
EleventhSun,26,0.0,6,10,0,1394601503
Elfan,312,2.0,49,81,0,1172010968
Elfixer,1,0.0,1,3,0,1441803734
Elgabacho,6,0.0,0,2,0,1364873864
ElgenVeer,1,0.0,0,1,0,1274882479
Elgendy,1,0.0,0,1,0,1424233317
ElginEudor,8,0.0,0,2,0,1365639444
Elhana,56,1.47727,0,70,0,1286796449
Elho,3,0.0,1,3,0,1406455348
Eli7,1,0.0,0,0,0,1255245799
EliAndrewC,1312,5.79545,0,93,0,1201657208
EliChambers,1,0.0,0,1,0,1358510859
EliHaven,1,0.0,1,0,0,1307113790
EliNir,1,0.0,1,0,0,1273372517
EliPenwell,1,0.0,0,2,0,1378337966
EliRivers,2848,2.09091,5,1288,0,1264112211
Elidrake,2,0.0,0,1,0,1353969903
Elidrake24,4,0.0,0,1,0,1435942087
Eliezer,9618,9.61364,32,1149,0,1195424273
EliezerIsrael,2,0.0,0,1,0,1321554303
ElijahLynn,39,0.0,0,32,0,1407965580
ElijahRobert,1,0.0,0,1,0,1368452229
ElinaB,1,0.0,1,0,0,1417609519
ElinaBryan,2,0.0,40,1,0,1403341561
Elinsoor,1,0.0,1,1,0,1377272281
Elisa,1,0.0,0,1,0,1404427608
ElisePriester,1,0.0,1,0,0,1329052025
Eliseann,191,0.0,22,3,0,1323827480
ElissaShevinsky,31,0.0,6,16,0,1351662911
Elite,284,3.0,6,54,0,1278877305
EliteBob,1,0.0,0,1,0,1350927484
EliteCreteAUS,1,0.0,2,0,0,1318214564
EliteSonic,0,0.0,0,1,0,1333389583
EliteTruffle,2,0.0,0,1,0,1421199938
ElizaCart,1,0.0,0,0,0,1251206844
ElizaDominick,1,0.0,1,0,0,1329388825
Elizabeth11,1,0.0,1,0,0,1327408876
Elizabeth365,1,0.0,1,0,0,1308736461
ElizabethBH,11,0.0,2,5,0,1316658754
Elizabethcollet,1,0.0,1,0,0,1326270435
Elizer0x0309,18,0.931035,5,51,0,1356972558
Elizzle,1,0.0,1,0,0,1395930702
Elkews,1,0.0,1,0,0,1423082935
EllJay,1,0.0,1,0,0,1388538240
EllaMentry,121,3.0,3,46,0,1363557050
Ellahn,7,0.0,0,13,0,1351690499
Elle3Wood,1,0.0,1,0,0,1366238248
Elle4,2,0.0,0,1,0,1358070513
ElleS,34,0.0,3,1,0,1410449891
Ellen,1,0.0,7,0,0,1335427067
EllenOBrien,1,0.0,2,0,0,1427758482
Ellen_Friedman,1,0.0,0,1,0,1418176051
EllettLawOffice,1,0.0,1,0,0,1424361588
Ellie,1,0.0,1,0,0,1274846533
EllieAsksWhy,1,1.0,29,22,0,1278121090
EllieDamelio,1,0.0,0,1,0,1438014891
EllieHumphrey,1,0.0,1,0,0,1324998723
Ellingbo,1,0.0,1,0,0,1380110248
ElliotH,1142,2.77273,24,326,0,1260137305
ElliotM,5,0.0,0,1,0,1376862351
ElliotMingee,39,0.0,0,22,0,1318472460
ElliotOCon,1,0.0,1,0,0,1415892440
ElliotRodger,5,0.0,0,2,0,1401666505
ElliotSh,0,0.0,0,1,0,1328233290
ElliotSpeck,-40,0.0,0,8,0,1300626201
Ellipsis,3,0.0,0,1,0,1348477999
Ellipsis753,451,2.13636,12,231,0,1364144552
Ellis2l2yu,1,0.0,2,0,0,1336810976
ElllisD,2,0.0,0,6,0,1263002243
Ellos,16,0.0,2,2,0,1338413213
Ellz,1,0.0,0,1,0,1294190571
Ellzord,1,0.0,3,0,0,1430225655
ElmerPaldritch,2,0.0,0,2,0,1398687057
Elmphn,1,0.0,0,1,0,1404233731
Elmtard00001,1,0.0,2,0,0,1327998522
Elof,92,0.0,24,14,0,1300374041
Elohim,1,0.0,2,0,0,1428059620
ElongatedTowel,192,1.97727,15,112,0,1356042495
Elrac,327,2.54286,0,132,0,1242910905
ElsiePoll,1,0.0,1,0,0,1326112278
Elte,19,0.0,0,4,0,1339598068
Elusive,3,0.0,0,1,0,1375811352
Elv13,94,2.7037,1,58,0,1323279921
Elva,1,0.0,2,0,0,1302251436
Elves,3,0.0,1,0,0,1420117984
Elvie,8,0.0,4,4,0,1422110756
ElvisMa,59,0.0,63,9,0,1425509393
ElvisQin,1,0.0,1,0,0,1337693330
Elvissango,1,0.0,0,2,0,1434124835
ElxOthman,1,0.0,0,1,0,1381794847
ElyssaD,1,0.0,8,0,0,1291048625
Elzair,15,0.0,1,12,0,1378213743
Elzarynn,1,0.0,0,1,0,1355425516
EmBrooke,2,0.0,0,1,0,1354116423
EmRyall,1,0.0,0,1,0,1224838150
EmagineEngine,13,0.0,3,5,0,1316549855
EmalyNick,1,0.0,1,0,0,1327315679
Emann,1,0.0,0,1,0,1327821114
Emanuel6009,1,0.0,10,3,0,1345034004
Emanuel_,33,0.0,4,0,0,1385212186
EmanueleAina,280,0.0,2,130,0,1378220547
EmanueleMinotto,185,0.0,20,5,0,1371223247
Emass12,15,0.0,0,6,0,1379662345
Embey,0,0.0,0,1,10,1253812871
EmbroidMe,1,0.0,1,0,0,1324041500
Embsolutions,1,0.0,4,0,0,1322113559
EmcienCorp,2,0.0,1,0,0,1365615348
Emdub,185,0.0,123,0,0,1305224086
Emeb,1,0.0,14,0,0,1311083816
EmekaPatrick,9,0.0,8,3,0,1291159463
Emelia,1,0.0,0,1,0,1398306412
Emeorms,1,0.0,1,0,0,1340643449
EmeraldRabbit,1,0.0,1,0,0,1366363770
EmergencyCTO,1,0.0,0,4,0,1419635818
EmergencyCheese,8,0.0,5,1,0,1401798549
EmergencyKnave,14,0.0,0,3,0,1350584427
Emie,1,0.0,1,0,0,1240408544
EmielMols,95,0.0,6,22,0,1305634924
EmilAich,3,0.0,0,1,0,1271582104
EmilENewton,6,0.0,0,4,0,1323235891
EmilLamprecht,2,0.0,0,1,0,1413462394
EmilLondon,55,0.0,1,23,0,1364918049
EmilRehnberg,4,0.0,0,3,0,1351478758
EmilStenstrom,24,0.0,2,12,0,1272198856
EmilandDC,852,0.0,8,12,0,1370955755
EmiliLoenne,1,0.0,1,0,0,1441188131
Emilien,1,0.0,1,1,0,1246000103
Emilmikhailov,0,0.0,4,7,0,1409575845
EmilsV,1,0.0,1,1,0,1331743021
EmilyB,11,0.0,44,0,0,1403271125
EmilyDesign,1,0.0,0,1,0,1392933932
EmilyHess,1,0.0,2,0,0,1324976760
Emin123,1,0.0,1,0,0,1305657478
Eminence,2,0.0,1,2,0,1291908945
EmllyJoe,1,0.0,2,0,0,1342681582
Emlyn,13,0.0,1,2,0,1315045827
EmlynC,16,0.0,1,11,0,1354457863
EmmEff,8,0.0,0,5,0,1295750257
EmmEnnEff,4,0.0,0,3,0,1368322602
EmmaBooth,5,0.0,1,0,0,1304765376
EmmaGin,1,0.0,0,1,0,1410924170
EmmaHelloSign,2,0.0,0,1,0,1351644178
EmmaKay,5,0.0,1,7,0,1341985249
EmmaMarie,1,0.0,1,0,0,1342761133
EmmaSmith,1,0.0,2,0,0,1326093357
EmmaWatson,1,0.0,0,8,0,1380574326
Emmagreen,1,0.0,0,1,0,1435926519
Emmakkd,1,0.0,1,0,0,1380065353
Emmallqbs,1,0.0,1,0,0,1340705860
EmmanuelOga,13,0.0,4,5,0,1228622383
Emmawillie,1,0.0,2,0,0,1314685225
Emmison,1,0.0,1,0,0,1406754017
Emmjaykay,53,0.0,1,21,0,1205386912
Emmrargh,1,0.0,0,1,0,1299587506
Emore,505,3.0,11,101,0,1221775612
Emouri,39,0.0,0,19,0,1255248356
Empact,532,4.0,4,163,0,1234812852
Empathenosis,3,0.0,2,10,0,1376321125
Empedia,1,0.0,1,0,0,1330071647
Empedocles99,67,2.0,0,37,0,1257206648
Emperorlou,14,0.0,3,15,0,1348846219
Emphaticdotco,3,0.0,3,7,0,1412627567
Empiral,1,0.0,1,2,0,1312589604
EmployedRussian,40,0.0,0,13,0,1301203656
EmpowerHumanoid,3,0.0,1,0,0,1356402673
EmpressNicole,1,0.0,0,1,0,1442425185
Empro,1557,2.0,64,52,0,1336321520
Emsu,128,0.0,2,11,0,1298263300
Emunt,1,0.0,0,1,0,1433179794
Emyjamalian,38,0.0,1,2,0,1424277089
EnFinlay,1,0.0,1,1,0,1373610344
EnSabanNur,1,0.0,0,1,0,1389629346
EncaitarUK,3,0.0,0,3,0,1430236736
Encase,1,0.0,0,1,0,1394471256
Encave,13,0.0,0,6,0,1284290307
EnceladusQ,4,0.0,10,1,0,1425386096
EnckePan,1,0.0,0,1,0,1322703768
Enclave9,1,0.0,0,1,0,1338070094
EncoTheHotdog,-1,0.0,0,1,0,1294918970
Encosia,2908,3.13636,20,728,0,1226887133
Encryptor,-17,0.0,1,29,0,1320593573
EndTaxation,1,0.0,0,1,0,1397446042
EndWyrm,3,0.0,2,0,0,1390233247
Ended,12,0.0,0,12,0,1386759858
Ender1138,1,0.0,0,1,0,1335964894
EnderC,12,0.0,0,3,0,1389807752
EnderMB,654,1.75,5,365,0,1259444457
EnderVR,1,0.0,0,1,0,1252962761
Enderdoon,6,0.0,0,1,0,1259032831
Endi,1,0.0,0,1,0,1334320052
Endless,1,0.0,0,1,0,1358751911
Endlessgrind78,2,0.0,0,1,0,1371829955
Endrit,1,0.0,1,0,0,1349601829
Endurance,3,0.0,1,0,0,1439462194
EneiMohr,5,0.0,0,1,0,1316909114
Enemac,1,0.0,0,1,0,1227220127
Eneo,1,0.0,1,0,0,1301818796
